ID,Easting,Northing,Latitude(DDD.DDDD),Longitude(DDD.DDDD)
9819,815638,828844,22.398744866,113.976527102
9820,815706,828843,22.398736652,113.977187491
9823,815752,829205,22.402006226,113.977629557
9824,815736,829204,22.401997004,113.977474184
9825,815718,829266,22.402556676,113.977298575
9826,815915,829337,22.403200188,113.979210869
9979,820824,834230,22.447437405,114.026838307
9982,820407,834549,22.450314292,114.022784045
10000,836912,815400,22.277461787,114.183123125
10001,840117,808840,22.218216395,114.214205746
10002,840479,809996,22.228655038,114.217719807
10003,841551,813145,22.257089690,114.228128247
10004,837182,815390,22.277371358,114.185742949
10006,840149,807385,22.205076637,114.214512604
10007,839173,808740,22.217315170,114.205049718
10008,837163,812772,22.253729115,114.185557124
10010,839615,809047,22.220086796,114.209337283
10137,823214,833750,22.443122704,114.050060682
10138,823483,833603,22.441797261,114.052675072
10139,823398,833678,22.442473906,114.051848738
10140,823858,833438,22.440309999,114.056319274
10141,823848,833418,22.440129317,114.056222286
10142,823311,834799,22.452596361,114.050994444
10143,824297,833392,22.439897725,114.060584214
10144,824382,833404,22.440006683,114.061409840
10145,824491,833401,22.439980345,114.062468723
10146,824628,833426,22.440207044,114.063799401
10147,824760,833399,22.439964114,114.065081889
10148,824932,833381,22.439802714,114.066752879
10149,824927,833368,22.439685285,114.066704400
10150,825210,833385,22.439840655,114.069453428
10151,825123,833390,22.439885243,114.068608248
10152,825759,833428,22.440232423,114.074786300
10153,825791,833438,22.440322924,114.075097093
10154,826185,833470,22.440614264,114.078924342
10155,826184,833459,22.440514923,114.078914697
10156,826622,833565,22.441474675,114.083168943
10157,826805,833525,22.441114479,114.084946921
10158,826897,833587,22.441674873,114.085840281
10159,827206,833525,22.441116649,114.088842397
10160,827234,833557,22.441405772,114.089114218
10161,827267,833579,22.441604615,114.089434670
10162,827364,833487,22.440774322,114.090377485
10163,827681,833842,22.443981750,114.093455027
10164,827710,833893,22.444442448,114.093736476
10166,827901,834087,22.446195299,114.095590951
10167,828029,834312,22.448227770,114.096833275
10168,828033,834360,22.448661250,114.096871886
10169,828175,834685,22.451596821,114.098249752
10170,828175,834750,22.452183799,114.098249421
10171,827666,833324,22.439303903,114.093312109
10172,827708,833307,22.439150595,114.093720200
10173,828081,833179,22.437996522,114.097344280
10174,828120,833173,22.437942525,114.097723164
10175,828506,832829,22.434837842,114.101474517
10176,828551,832766,22.434269127,114.101911951
10177,828595,832647,22.433194700,114.102339938
10178,828385,832355,22.430556851,114.100301474
10179,828357,832339,22.430412235,114.100029571
10180,827880,832270,22.429786863,114.095396519
10181,827788,832282,22.429894775,114.094502802
10182,827500,832262,22.429712716,114.091705389
10183,827485,832268,22.429766822,114.091559652
10184,827004,832174,22.428915424,114.086887951
10185,827009,832166,22.428843207,114.086936565
10186,826755,832112,22.428354170,114.084469647
10187,826702,832112,22.428353875,114.083954831
10188,826500,831976,22.427124592,114.081993535
10189,826497,831988,22.427232941,114.081964321
10190,826255,831798,22.425515755,114.079614865
10191,826240,831781,22.425362149,114.079469273
10192,826072,831681,22.424458111,114.077838078
10193,826036,831667,22.424331470,114.077488491
10194,825793,831772,22.425278200,114.075127485
10195,825837,831702,22.424646336,114.075555329
10196,825658,831910,22.426523573,114.073815271
10197,825577,831974,22.427101018,114.073028057
10198,825467,832150,22.428689689,114.071958387
10199,825453,832179,22.428951484,114.071822200
10200,825384,832464,22.431524726,114.071150017
10201,825370,832494,22.431795551,114.071013819
10202,825311,832710,22.433745752,114.070439221
10203,825305,832770,22.434287541,114.070380524
10205,824947,833127,22.437509081,114.066900401
10206,824809,833192,22.438095141,114.065559381
10207,824720,833198,22.438148726,114.064694775
10208,824616,831296,22.420972098,114.063698421
10209,824690,831203,22.420132766,114.064417858
10210,829213,831984,22.427210159,114.108346038
10211,829177,832033,22.427652504,114.107996136
10212,828972,832279,22.429873137,114.106003747
10213,829612,831517,22.422994526,114.112223652
10214,829641,831278,22.420836355,114.112506328
10215,829657,831290,22.420944783,114.112661686
10216,829394,830447,22.413331054,114.110110802
10217,828875,829806,22.407540352,114.105073001
10218,828906,829712,22.406691620,114.105374509
10219,829253,828874,22.399125520,114.108748264
10220,829235,828461,22.395395849,114.108575278
10221,829228,828448,22.395278424,114.108507357
10222,828791,828087,22.392016563,114.104265246
10224,835226,812081,22.247488845,114.166765888
10225,835402,820465,22.323201761,114.168468765
10226,841543,815802,22.281084143,114.228059369
10227,841455,815984,22.282727985,114.227206066
10229,841421,816001,22.282881608,114.226876204
10230,840759,816200,22.284680557,114.220453082
10231,839400,822838,22.344628678,114.207278930
10232,839295,822933,22.345486770,114.206259800
10233,837252,815561,22.278915558,114.186422269
10234,841914,831748,22.425084166,114.231715671
10236,834931,819701,22.316302087,114.163897766
10237,834952,819504,22.314523075,114.164101748
10238,841200,821394,22.331584307,114.224748356
10239,822382,822136,22.338236048,114.042079279
10240,822352,822236,22.339138860,114.041787192
10241,834446,816457,22.287006333,114.159194152
10242,844023,818446,22.304951715,114.252136386
10243,844895,818852,22.308613989,114.260601299
10244,838007,822235,22.339185222,114.193755427
10245,846215,817254,22.294175965,114.273402257
10246,833231,816614,22.288422433,114.147403824
11037,809901,809541,22.224350280,113.921130501
11038,810528,809702,22.225813653,113.927209400
11039,810828,809780,22.226522479,113.930117994
11040,811058,809911,22.227708857,113.932346822
11041,811404,810027,22.228761418,113.935701078
11042,812025,810303,22.231262685,113.941720393
11051,811220,815386,22.277153671,113.933832857
11052,811382,815553,22.278664118,113.935402149
11053,811564,815582,22.278928621,113.937167661
11054,811787,815597,22.279067258,113.939331221
11055,811872,815696,22.279962488,113.940154480
11056,811738,815581,22.278922073,113.938856013
11057,811567,815571,22.278829328,113.937196939
11058,811406,815545,22.278592220,113.935635146
11059,811252,815398,22.277262502,113.934143165
11066,812559,810549,22.233491622,113.946896468
11067,811372,810010,22.228607437,113.935390952
11068,811146,809920,22.227791414,113.933200243
11069,810767,809736,22.226124234,113.929527024
11070,810674,809650,22.225346228,113.928626342
11071,809864,809467,22.223681450,113.920772839
11072,809763,809335,22.222487865,113.919795386
11073,809198,809170,22.220989066,113.914318119
11074,808844,809206,22.221308592,113.910884033
11075,808547,809464,22.223633753,113.907998960
11076,807497,809727,22.225991652,113.897810047
11078,806814,809963,22.228111372,113.891181035
11079,807121,811246,22.239702805,113.894135563
11080,811752,815845,22.281306340,113.938987825
11084,811732,815907,22.281865950,113.938792812
11085,812032,815389,22.277192361,113.941711620
11086,811016,814535,22.269465688,113.931866834
11087,810938,814499,22.269139445,113.931110612
11088,811022,814540,22.269510929,113.931924970
11089,814700,817695,22.298052270,113.967568178
11090,816964,818894,22.308906762,113.989524583
11091,817837,819632,22.315580876,113.997988728
11092,817602,819421,22.313672898,113.995710357
11093,817028,819000,22.309864717,113.990144442
11094,816928,818939,22.309312733,113.989174653
11095,814684,817727,22.298341048,113.967412476
11102,811052,809882,22.227446882,113.932289079
12000,818199,814014,22.264850893,114.001565444
12001,818073,814146,22.266041611,114.000341477
12002,817761,814086,22.265496457,113.997315070
12003,817679,814229,22.266786953,113.996517836
12004,817677,813433,22.259598565,113.996507640
12005,816884,813033,22.255977600,113.988818945
12006,816661,812978,22.255478399,113.986656173
12007,816430,812552,22.251628719,113.984420382
12008,816048,812054,22.247127042,113.980720772
12009,815884,811737,22.244262408,113.979133838
12010,815744,811636,22.243348658,113.977777025
12011,815444,811623,22.243227670,113.974866995
12012,815200,811612,22.243125376,113.972500180
12013,814856,811383,22.241053136,113.969166207
12014,814603,811113,22.238611716,113.966715616
12015,814311,810994,22.237533387,113.963884744
12016,814082,810747,22.235299900,113.961666792
12017,813911,810577,22.233762491,113.960010436
12018,813645,810704,22.234905919,113.957428454
12019,813330,810905,22.236716923,113.954370068
12020,813079,810852,22.236234951,113.951936084
12021,812765,810679,22.234668414,113.948892762
12022,812012,810269,22.230955462,113.941594808
12023,814207,811047,22.238010686,113.962875191
12024,813624,811249,22.239827331,113.957217084
12025,812186,812164,22.248070894,113.943254209
12026,811609,813851,22.263297351,113.937630876
12027,811486,814110,22.265634509,113.936433534
12028,811272,814576,22.269839669,113.934350019
12029,811164,815282,22.276213678,113.933291117
12035,811788,816874,22.290599290,113.939321445
12036,811961,815725,22.280225631,113.941017622
12041,811212,815223,22.275681573,113.933757777
12042,811279,814643,22.270444818,113.934416894
12043,811521,814084,22.265400216,113.936773510
12044,811588,813925,22.263965314,113.937425997
12045,812116,812270,22.249027160,113.942573550
12046,813656,811254,22.239872903,113.957527427
12047,812608,810596,22.233916732,113.947371075
12048,812803,810715,22.234994033,113.949260839
12049,813030,810871,22.236405875,113.951460502
12050,813425,810917,22.236826548,113.955291416
12051,813625,810705,22.234914688,113.957234438
12052,813929,810596,22.233934305,113.960184772
12053,814076,810750,22.235326914,113.961608550
12054,814394,811011,22.237687960,113.964689634
12055,814595,811148,22.238927687,113.966637542
12056,814855,811492,22.242037461,113.969155056
12057,815562,811635,22.243337456,113.976011517
12058,815704,811636,22.243348182,113.977388998
12059,815889,811764,22.244506293,113.979181999
12060,816077,812096,22.247506667,113.981001571
12061,816440,812571,22.251800415,113.984517160
12062,816743,813032,22.255966981,113.987451040
12063,817056,813185,22.257352175,113.990485793
12064,817659,813563,22.260772351,113.996331503
12065,817965,813930,22.264089857,113.999296096
12066,817839,813826,22.263149333,113.998074824
12069,810411,810035,22.228819100,113.926069220
12070,809394,809235,22.221579111,113.916218055
12071,807059,809620,22.225018037,113.893563647
12072,811463,819618,22.315374423,113.936125224
12250,812896,817017,22.291906036,113.950071281
12351,822751,819732,22.316529518,114.045681546
12352,835582,817444,22.295920383,114.170217171
12353,833286,821484,22.332401566,114.147928484
12354,837150,818397,22.304526466,114.185434114
12355,838857,821762,22.334912688,114.202005897
12356,821917,819955,22.318536586,114.037584960
12360,820133,833668,22.442355931,114.020131068
12361,819888,833682,22.442480029,114.017750881
12362,820396,834277,22.447857917,114.022679895
12363,821675,834137,22.446605046,114.035106474
12364,837624,822051,22.337523942,114.190037360
12522,832474,815817,22.281223522,114.140059909
12523,833538,815920,22.282155687,114.150384077
12524,832478,815798,22.281051949,114.140098767
12525,840080,808686,22.216825748,114.213846518
12526,841742,813071,22.256420825,114.229981012
12527,842881,809602,22.225089420,114.241016881
12528,843130,809181,22.221286526,114.243430251
12529,831631,816224,22.284896931,114.131878827
12530,814821,826195,22.374813157,113.968628490
12531,833299,821623,22.333656839,114.148054416
12532,833434,821328,22.330993045,114.149365377
12533,834964,811587,22.243027514,114.164224623
12536,830193,815126,22.274976832,114.117929231
12537,840041,807706,22.207975737,114.213465963
12538,840051,807704,22.207957654,114.213562941
12539,811445,815941,22.282168882,113.936007442
12544,834207,816349,22.286030756,114.156875099
12545,811987,816831,22.290213791,113.941253171
12546,833428,815962,22.282534796,114.149316630
12551,845163,819021,22.310138796,114.263203234
12553,845126,819043,22.310337660,114.262844259
12556,834994,819977,22.318794579,114.164509009
12559,842146,813828,22.263255703,114.233903237
12562,833318,821638,22.333792330,114.148238821
12563,833714,821132,22.329223489,114.152083584
12564,834183,819980,22.318820882,114.156637499
12565,836367,819512,22.314595817,114.177835217
12568,833240,816452,22.286959487,114.147491463
12569,823549,824900,22.363205480,114.053385652
12570,833710,816472,22.287140859,114.152052183
12572,837873,822891,22.345109406,114.192455304
12574,831738,813255,22.258085231,114.132925477
12575,831689,813461,22.259945417,114.132449506
12576,814645,825977,22.372842306,113.966922528
12578,832078,812920,22.255060817,114.136224939
12580,832933,816680,22.289017904,114.144511946
12581,837298,822848,22.344721534,114.186873321
12583,835924,815409,22.277543151,114.173536488
12584,837423,815562,22.278924482,114.188081512
12587,817576,825831,22.371558265,113.995383114
12588,818785,835072,22.455021384,114.007020539
12589,812785,825481,22.368338763,113.948869971
12590,817568,825809,22.371359507,113.995305695
12591,818423,825876,22.371973648,114.003606586
12617,835584,815448,22.277895246,114.170237425
12620,817192,833395,22.439860369,113.991564128
12622,817954,833433,22.440211849,113.998965971
12623,817895,833453,22.440391825,113.998392596
12625,821081,835808,22.461689698,114.029319939
12626,820907,836041,22.463792227,114.027627135
